Time(s),HeartRate(1/min),TotalLungVolume(mL),RespirationRate(1/min),BloodVolume(mL)
53.46,72.009762,2242.901805,12.048193,5494.238610
53.48,72.009762,2242.900185,12.048193,5494.239661
53.50,72.009762,2242.898825,12.048193,5494.240694
53.52,72.009762,2242.897682,12.048193,5494.241681
53.54,72.009762,2242.896723,12.048193,5494.242608
53.56,72.009762,2242.895917,12.048193,5494.243470
53.58,72.009762,2242.895241,12.048193,5494.244269
53.60,72.009762,2242.894672,12.048193,5494.245012
53.62,72.009762,2242.894195,12.048193,5494.245708
53.64,72.009762,2242.893794,12.048193,5494.246366
53.66,72.009762,2242.893458,12.048193,5494.246994
53.68,72.009762,2242.893175,12.048193,5494.247601
53.70,72.009762,2242.892938,12.048193,5494.248192
53.72,72.009762,2242.892738,12.048193,5494.248774
53.74,72.009762,2242.892571,12.048193,5494.249351
53.76,72.009762,2242.892430,12.048193,5494.249927
53.78,72.009762,2242.892312,12.048193,5494.250506
53.80,72.009762,2242.892213,12.048193,5494.251096
53.82,72.009762,2242.892130,12.048193,5494.251705
53.84,72.009762,2242.892060,12.048193,5494.252334
53.86,72.009762,2242.892001,12.048193,5494.252984
53.88,72.009762,2242.891952,12.048193,5494.253655
53.90,72.009762,2242.891910,12.048193,5494.254345
53.92,72.009762,2242.891875,12.048193,5494.255056
53.94,72.009762,2242.891846,12.048193,5494.255787
53.96,72.009762,2242.891822,12.048193,5494.256538
53.98,72.009762,2242.891801,12.048193,5494.257308
54.00,72.009762,2242.891784,12.048193,5494.258097
54.02,72.009762,2242.891769,12.048193,5494.258904
54.04,72.009762,2242.891757,12.048193,5494.259731
54.06,72.009762,2242.891747,12.048193,5494.260575
54.08,72.009762,2242.891738,12.048193,5494.261437
54.10,72.009762,2242.891731,12.048193,5494.262317
54.12,72.009762,2242.891725,12.048193,5494.263213
54.14,72.009762,2242.891720,12.048193,5494.264127
54.16,72.009762,2242.891715,12.048193,5494.265057
54.18,72.009762,2242.891712,12.048193,5494.266003
54.20,72.009762,2242.891709,12.048193,5494.266965
54.22,72.009762,2242.891706,12.048193,5494.267943
54.24,72.009762,2242.891704,12.048193,5494.268937
54.26,72.008690,2242.891702,12.048193,5494.269945
54.28,72.008690,2242.891701,12.048193,5494.270968
54.30,72.008690,2242.891700,12.048193,5494.272006
54.32,72.008690,2242.891699,12.048193,5494.273057
54.34,72.008690,2242.891698,12.048193,5494.274089
54.36,72.008690,2242.891697,12.048193,5494.275077
54.38,72.008690,2242.891696,12.048193,5494.276003
54.40,72.008690,2242.891696,12.048193,5494.276865
54.42,72.008690,2244.297369,12.048193,5494.277664
54.44,72.008690,2246.920018,12.048193,5494.278407
54.46,72.008690,2250.583490,12.048193,5494.279103
54.48,72.008690,2255.130824,12.048193,5494.279761
54.50,72.008690,2260.425779,12.048193,5494.280389
54.52,72.008690,2266.351906,12.048193,5494.280996
54.54,72.008690,2272.810562,12.048193,5494.281587
54.56,72.008690,2279.718600,12.048193,5494.282169
54.58,72.008690,2287.006090,12.048193,5494.282746
54.60,72.008690,2294.614237,12.048193,5494.283321
54.62,72.008690,2302.493542,12.048193,5494.283900
54.64,72.008690,2310.602237,12.048193,5494.284490
54.66,72.008690,2318.904953,12.048193,5494.285099
54.68,72.008690,2327.371607,12.048193,5494.285729
54.70,72.008690,2335.976480,12.048193,5494.286379
54.72,72.008690,2344.697447,12.048193,5494.287049
54.74,72.008690,2353.515346,12.048193,5494.287740
54.76,72.008690,2362.413454,12.048193,5494.288451
54.78,72.008690,2371.377057,12.048193,5494.289181
54.80,72.008690,2380.393094,12.048193,5494.289932
54.82,72.008690,2389.449865,12.048193,5494.290702
54.84,72.008690,2398.536792,12.048193,5494.291491
54.86,72.008690,2407.644217,12.048193,5494.292298
54.88,72.008690,2416.763245,12.048193,5494.293124
54.90,72.008690,2425.885601,12.048193,5494.293969
54.92,72.008690,2435.003528,12.048193,5494.294831
54.94,72.008690,2444.109690,12.048193,5494.295710
54.96,72.008690,2453.197097,12.048193,5494.296607
54.98,72.008690,2462.259051,12.048193,5494.297520
55.00,72.008690,2471.289083,12.048193,5494.298450
55.02,72.008690,2480.280924,12.048193,5494.299397
55.04,72.008690,2489.228463,12.048193,5494.300359
55.06,72.008690,2498.125722,12.048193,5494.301337
55.08,72.008690,2506.966836,12.048193,5494.302330
55.10,72.007750,2515.746033,12.048193,5494.303338
55.12,72.007750,2524.457618,12.048193,5494.304362
55.14,72.007750,2533.095966,12.048193,5494.305399
55.16,72.007750,2541.655513,12.048193,5494.306450
55.18,72.007750,2550.130744,12.048193,5494.307482
55.20,72.007750,2558.516197,12.048193,5494.308470
55.22,72.007750,2566.806454,12.048193,5494.309396
55.24,72.007750,2574.996139,12.048193,5494.310258
55.26,72.007750,2583.079921,12.048193,5494.311057
55.28,72.007750,2591.052512,12.048193,5494.311800
55.30,72.007750,2598.908668,12.048193,5494.312496
55.32,72.007750,2606.643189,12.048193,5494.313153
55.34,72.007750,2614.250925,12.048193,5494.313781
55.36,72.007750,2621.726775,12.048193,5494.314388
55.38,72.007750,2629.065691,12.048193,5494.314979
55.40,72.007750,2636.262681,12.048193,5494.315561
55.42,72.007750,2643.312814,12.048193,5494.316138
55.44,72.007750,2650.211221,12.048193,5494.316713
55.46,72.007750,2656.953101,12.048193,5494.317293
55.48,72.007750,2663.533723,12.048193,5494.317882
55.50,72.007750,2669.948433,12.048193,5494.318491
55.52,72.007750,2676.192653,12.048193,5494.319121
55.54,72.007750,2682.261893,12.048193,5494.319770
55.56,72.007750,2688.151746,12.048193,5494.320441
55.58,72.007750,2693.857900,12.048193,5494.321131
55.60,72.007750,2699.376138,12.048193,5494.321842
55.62,72.007750,2704.702343,12.048193,5494.322573
55.64,72.007750,2709.832502,12.048193,5494.323323
55.66,72.007750,2714.762711,12.048193,5494.324093
55.68,72.007750,2719.489179,12.048193,5494.324882
55.70,72.007750,2724.008230,12.048193,5494.325690
55.72,72.007750,2728.316310,12.048193,5494.326516
55.74,72.007750,2732.409987,12.048193,5494.327360
55.76,72.007750,2736.285959,12.048193,5494.328222
55.78,72.007750,2739.941056,12.048193,5494.329101
55.80,72.007750,2743.372239,12.048193,5494.329998
55.82,72.007750,2746.576612,12.048193,5494.330911
55.84,72.007750,2749.551420,12.048193,5494.331841
55.86,72.007750,2752.294050,12.048193,5494.332787
55.88,72.007750,2754.802041,12.048193,5494.333750
55.90,72.007750,2757.073081,12.048193,5494.334727
55.92,72.007750,2759.105013,12.048193,5494.335721
55.94,72.006879,2760.895836,12.048193,5494.336729
55.96,72.006879,2762.443708,12.048193,5494.337752
55.98,72.006879,2763.746949,12.048193,5494.338789
56.00,72.006879,2764.804045,12.048193,5494.339840
56.02,72.006879,2765.613645,12.048193,5494.340873
56.04,72.006879,2766.174570,12.048193,5494.341860
56.06,72.006879,2766.485808,12.048193,5494.342787
56.08,72.006879,2766.546522,12.048193,5494.343648
56.10,72.006879,2766.356046,12.048193,5494.344447
56.12,72.006879,2765.913892,12.048193,5494.345190
56.14,72.006879,2765.219748,12.048193,5494.345886
56.16,72.006879,2764.273478,12.048193,5494.346543
56.18,72.006879,2763.075128,12.048193,5494.347171
56.20,72.006879,2761.624922,12.048193,5494.347778
56.22,72.006879,2759.923265,12.048193,5494.348369
56.24,72.006879,2757.970744,12.048193,5494.348951
56.26,72.006879,2755.768128,12.048193,5494.349528
56.28,72.006879,2753.316367,12.048193,5494.350103
56.30,72.006879,2750.616595,12.048193,5494.350683
56.32,72.006879,2747.670128,12.048193,5494.351273
56.34,72.006879,2744.478465,12.048193,5494.351881
56.36,72.006879,2741.043285,12.048193,5494.352511
56.38,72.006879,2737.366450,12.048193,5494.353161
56.40,72.006879,2733.450005,12.048193,5494.353831
56.42,72.006879,2729.296171,12.048193,5494.354521
56.44,72.006879,2724.907352,12.048193,5494.355232
56.46,72.006879,2720.286127,12.048193,5494.355963
56.48,72.006879,2715.435256,12.048193,5494.356713
56.50,72.006879,2710.357669,12.048193,5494.357483
56.52,72.006879,2705.056474,12.048193,5494.358272
56.54,72.006879,2699.534949,12.048193,5494.359080
56.56,72.006879,2693.796541,12.048193,5494.359906
56.58,72.006879,2687.844865,12.048193,5494.360750
56.60,72.006879,2681.683701,12.048193,5494.361612
56.62,72.006879,2675.316991,12.048193,5494.362491
56.64,72.006879,2668.748836,12.048193,5494.363388
56.66,72.006879,2661.983494,12.048193,5494.364301
56.68,72.006879,2655.025374,12.048193,5494.365231
56.70,72.006879,2647.879037,12.048193,5494.366178
56.72,72.006879,2640.549186,12.048193,5494.367140
56.74,72.006879,2633.040669,12.048193,5494.368118
56.76,72.006879,2625.358469,12.048193,5494.369111
56.78,72.005902,2617.507701,12.048193,5494.370119
56.80,72.005902,2609.493611,12.048193,5494.371142
56.82,72.005902,2601.321565,12.048193,5494.372180
56.84,72.005902,2592.997050,12.048193,5494.373231
56.86,72.005902,2584.525662,12.048193,5494.374263
56.88,72.005902,2575.913107,12.048193,5494.375250
56.90,72.005902,2567.165190,12.048193,5494.376177
56.92,72.005902,2558.287814,12.048193,5494.377039
56.94,72.005902,2549.286967,12.048193,5494.377838
56.96,72.005902,2540.168723,12.048193,5494.378581
56.98,72.005902,2530.939228,12.048193,5494.379276
57.00,72.005902,2521.604699,12.048193,5494.379934
57.02,72.005902,2512.171415,12.048193,5494.380562
57.04,72.005902,2502.645707,12.048193,5494.381169
57.06,72.005902,2493.033957,12.048193,5494.381760
57.08,72.005902,2483.342582,12.048193,5494.382342
57.10,72.005902,2473.578034,12.048193,5494.382919
57.12,72.005902,2463.746787,12.048193,5494.383495
57.14,72.005902,2453.855331,12.048193,5494.384074
57.16,72.005902,2443.910166,12.048193,5494.384664
57.18,72.005902,2433.917789,12.048193,5494.385273
57.20,72.005902,2423.884690,12.048193,5494.385902
57.22,72.005902,2413.817343,12.048193,5494.386552
57.24,72.005902,2403.722196,12.048193,5494.387223
57.26,72.005902,2393.605666,12.048193,5494.387913
57.28,72.005902,2383.474126,12.048193,5494.388624
57.30,72.005902,2373.333901,12.048193,5494.389355
57.32,72.005902,2363.191261,12.048193,5494.390105
57.34,72.005902,2353.052408,12.048193,5494.390875
57.36,72.005902,2342.923473,12.048193,5494.391664
57.38,72.005902,2332.810505,12.048193,5494.392472
57.40,72.005902,2322.719465,12.048193,5494.393298
57.42,72.005902,2312.656221,12.048193,5494.394142
57.44,72.005902,2302.626538,12.048193,5494.395004
57.46,72.005902,2293.439334,12.048193,5494.395884
57.48,72.005902,2285.600424,12.048193,5494.396780
57.50,72.005902,2278.935661,12.048193,5494.397694
57.52,72.005902,2273.283780,12.048193,5494.398624
57.54,72.005902,2268.500061,12.048193,5494.399570
57.56,72.005902,2264.457086,12.048193,5494.400532
57.58,72.005902,2261.044058,12.048193,5494.401510
57.60,72.005902,2258.165434,12.048193,5494.402504
57.62,72.004719,2255.739307,12.048193,5494.403512
57.64,72.004719,2253.695763,12.048193,5494.404535
57.66,72.004719,2251.975308,12.048193,5494.405573
57.68,72.004719,2250.527447,12.048193,5494.406624
57.70,72.004719,2249.309395,12.048193,5494.407656
57.72,72.004719,2248.284965,12.048193,5494.408644
57.74,72.004719,2247.423578,12.048193,5494.409571
57.76,72.004719,2246.699428,12.048193,5494.410432
57.78,72.004719,2246.090750,12.048193,5494.411232
57.80,72.004719,2245.579202,12.048193,5494.411975
57.82,72.004719,2245.149333,12.048193,5494.412671
57.84,72.004719,2244.788138,12.048193,5494.413329
57.86,72.004719,2244.484670,12.048193,5494.413957
57.88,72.004719,2244.229721,12.048193,5494.414564
57.90,72.004719,2244.015545,12.048193,5494.415156
57.92,72.004719,2243.835631,12.048193,5494.415738
57.94,72.004719,2243.684504,12.048193,5494.416315
57.96,72.004719,2243.557563,12.048193,5494.416891
57.98,72.004719,2243.450939,12.048193,5494.417471
58.00,72.004719,2243.361384,12.048193,5494.418061
58.02,72.004719,2243.286166,12.048193,5494.418670
58.04,72.004719,2243.222991,12.048193,5494.419300
58.06,72.004719,2243.169931,12.048193,5494.419950
58.08,72.004719,2243.125369,12.048193,5494.420621
58.10,72.004719,2243.087942,12.048193,5494.421312
58.12,72.004719,2243.056509,12.048193,5494.422023
58.14,72.004719,2243.030111,12.048193,5494.422754
58.16,72.004719,2243.007940,12.048193,5494.423505
58.18,72.004719,2242.989320,12.048193,5494.424275
58.20,72.004719,2242.973683,12.048193,5494.425064
58.22,72.004719,2242.960550,12.048193,5494.425872
58.24,72.004719,2242.949520,12.048193,5494.426699
58.26,72.004719,2242.940258,12.048193,5494.427543
58.28,72.004719,2242.932478,12.048193,5494.428406
58.30,72.004719,2242.925945,12.048193,5494.429285
58.32,72.004719,2242.920459,12.048193,5494.430182
58.34,72.004719,2242.915851,12.048193,5494.431096
58.36,72.004719,2242.911981,12.048193,5494.432026
58.38,72.004719,2242.908731,12.048193,5494.432973
58.40,72.004719,2242.906002,12.048193,5494.433935
58.42,72.004719,2242.903710,12.048193,5494.434913
58.44,72.004719,2242.901785,12.048193,5494.435907
58.46,72.003314,2242.900169,12.048193,5494.436916
58.48,72.003314,2242.898811,12.048193,5494.437939
58.50,72.003314,2242.897671,12.048193,5494.438977
58.52,72.003314,2242.896713,12.048193,5494.440028
58.54,72.003314,2242.895909,12.048193,5494.441061
58.56,72.003314,2242.895234,12.048193,5494.442048
58.58,72.003314,2242.894667,12.048193,5494.442975
58.60,72.003314,2242.894190,12.048193,5494.443837
58.62,72.003314,2242.893790,12.048193,5494.444636
58.64,72.003314,2242.893454,12.048193,5494.445380
58.66,72.003314,2242.893172,12.048193,5494.446076
58.68,72.003314,2242.892935,12.048193,5494.446734
58.70,72.003314,2242.892736,12.048193,5494.447362
58.72,72.003314,2242.892569,12.048193,5494.447969
58.74,72.003314,2242.892429,12.048193,5494.448561
58.76,72.003314,2242.892311,12.048193,5494.449143
58.78,72.003314,2242.892212,12.048193,5494.449720
58.80,72.003314,2242.892129,12.048193,5494.450297
58.82,72.003314,2242.892059,12.048193,5494.450876
58.84,72.003314,2242.892000,12.048193,5494.451466
58.86,72.003314,2242.891951,12.048193,5494.452076
58.88,72.003314,2242.891910,12.048193,5494.452705
58.90,72.003314,2242.891875,12.048193,5494.453356
58.92,72.003314,2242.891846,12.048193,5494.454026
58.94,72.003314,2242.891821,12.048193,5494.454717
58.96,72.003314,2242.891801,12.048193,5494.455428
58.98,72.003314,2242.891784,12.048193,5494.456160
59.00,72.003314,2242.891769,12.048193,5494.456910
59.02,72.003314,2242.891757,12.048193,5494.457680
59.04,72.003314,2242.891747,12.048193,5494.458470
59.06,72.003314,2242.891738,12.048193,5494.459278
59.08,72.003314,2242.891731,12.048193,5494.460104
59.10,72.003314,2242.891725,12.048193,5494.460949
59.12,72.003314,2242.891720,12.048193,5494.461811
59.14,72.003314,2242.891715,12.048193,5494.462691
59.16,72.003314,2242.891712,12.048193,5494.463588
59.18,72.003314,2242.891709,12.048193,5494.464501
59.20,72.003314,2242.891706,12.048193,5494.465431
59.22,72.003314,2242.891704,12.048193,5494.466378
59.24,72.003314,2242.891702,12.048193,5494.467340
59.26,72.003314,2242.891701,12.048193,5494.468318
59.28,72.003314,2242.891700,12.048193,5494.469312
59.30,72.002125,2242.891699,12.048193,5494.470321
59.32,72.002125,2242.891698,12.048193,5494.471344
59.34,72.002125,2242.891697,12.048193,5494.472382
59.36,72.002125,2242.891696,12.048193,5494.473433
59.38,72.002125,2242.891696,12.048193,5494.474465
59.40,72.002125,2244.297661,12.048193,5494.475453
59.42,72.002125,2246.920854,12.048193,5494.476380
59.44,72.002125,2250.585085,12.048193,5494.477242
59.46,72.002125,2255.133362,12.048193,5494.478041
59.48,72.002125,2260.429415,12.048193,5494.478784
59.50,72.002125,2266.356771,12.048193,5494.479480
59.52,72.002125,2272.816767,12.048193,5494.480138
59.54,72.002125,2279.726239,12.048193,5494.480767
59.56,72.002125,2287.015244,12.048193,5494.481374
59.58,72.002125,2294.624973,12.048193,5494.481966
59.60,72.002125,2302.505919,12.048193,5494.482548
59.62,72.002125,2310.616306,12.048193,5494.483125
59.64,72.002125,2318.920755,12.048193,5494.483701
59.66,72.002125,2327.389180,12.048193,5494.484280
59.68,72.002125,2335.995854,12.048193,5494.484871
59.70,72.002125,2344.718650,12.048193,5494.485480
59.72,72.002125,2353.538399,12.048193,5494.486109
59.74,72.002125,2362.438377,12.048193,5494.486760
59.76,72.002125,2371.403864,12.048193,5494.487430
59.78,72.002125,2380.421798,12.048193,5494.488121
59.80,72.002125,2389.480475,12.048193,5494.488832
59.82,72.002125,2398.569314,12.048193,5494.489563
59.84,72.002125,2407.678655,12.048193,5494.490314
59.86,72.002125,2416.799600,12.048193,5494.491084
59.88,72.002125,2425.923873,12.048193,5494.491874
59.90,72.002125,2435.043712,12.048193,5494.492681
59.92,72.002125,2444.151780,12.048193,5494.493508
59.94,72.002125,2453.241086,12.048193,5494.494352
59.96,72.002125,2462.304927,12.048193,5494.495215
59.98,72.002125,2471.336835,12.048193,5494.496094
60.00,72.002125,2480.330537,12.048193,5494.496991
